942	ZM	SRX711019	ear
943	ZM	SRX711163	leaf
944	ZM	SRX711114	leaf
945	ZM	SRX711080	unknown
946	SL	SRX3615317	callus
947	SL	SRX328389	unknown
948	ST	SRX2737159	leaf
949	ZM	SRX2593648	embryos
950	ST	SRX2417178	leaf
951	OS	SRX1549413	unknown
952	SL	SRX851877	meristem
953	ZM	SRX711217	stem
954	ZM	SRX711260	stem
955	ZM	SRX710928	ear
956	ZM	SRX711310	stem
957	ZM	SRX711284	stem
958	OS	SRX2458150	root
959	ZM	SRX718185	ear
960	ZM	SRX339807	Mature pollen
961	ZM	SRX710955	ear
962	ZM	SRX710922	ear
963	SL	SRX328383	unknown
964	ST	SRX2417172	leaf
966	ST	SRX2737153	leaf
967	ZM	SRX2593642	embryos
968	ZM	SRX2251436	leaf
969	OS	SRX1549419	unknown
970	OS	SRX219961	root
971	ZM	SRX1676946	leaf
972	ST	SRX1478109	leaf
973	ZM	SRX2527293	silks
974	ZM	SRX711056	leaf
975	ZM	SRX711021	ear
976	OS	SRX2582234	unknown
977	ZM	SRX339782	kernel
978	ZM	SRX2426000	kernel
979	SL	SRX3615325	root
980	ZM	SRX711126	leaf
981	ZM	SRX711151	leaf
982	ZM	SRX339788	ear
983	ZM	SRX539531	root
984	ZM	SRX339766	symmetrical division zone
985	ST	SRX1478097	leaf
987	ST	SRX1478079	leaf
988	OS	SRX1736751	unknown
989	SL	SRX2245669	root
990	ZM	SRX1122415	unknown
991	ZM	SRX710983	ear
992	ZM	SRX316711	kernel
993	OS	SRX3179287	leaf
994	ZM	SRX3187878	unknown
995	ZM	SRX711328	stem
996	ZM	SRX711252	stem
997	ZM	SRX711225	stem
998	OS	SRX219959	root
999	ZM	SRX2035800	kernel
1000	ST	SRX2737161	leaf
1001	HV	SRX1815086	unknown
1002	ZM	SRX151750	tassel primordia
1003	ZM	SRX710989	ear
1004	ZM	SRX710910	ear
1005	ZM	SRX710967	ear
1006	ZM	SRX3187872	unknown
1007	ZM	SRX711322	stem
1008	ST	SRX3092912	seed tubers
1009	OS	SRX200750	root
1010	ZM	SRX711258	stem
1011	ZM	SRX711170	leaf
1012	ZM	SRX711107	leaf
1013	ZM	SRX711093	leaf
1014	HV	SRX3056750	unknown
1015	HV	SRX3056727	unknown
1016	ST	SRX1478122	leaf
1017	ZM	SRX711099	leaf
1019	ZM	SRX711194	stem
1020	ZM	SRX711000	ear
1021	ZM	SRX711077	leaf
1022	SL	SRX328390	unknown
1023	ZM	SRX745306	unknown
1024	ZM	SRX745292	unknown
1025	ZM	SRX2251425	leaf
1026	ZM	SRX2251452	leaf
1027	SL	SRX851880	meristem
1028	ZM	SRX2593626	embryos
1029	ST	SRX2737137	leaf
1030	ST	SRX2737140	leaf
1031	ZM	SRX2593651	embryos
1032	ZM	SRX1655621	endosperm
1033	ZM	SRX711279	stem
1034	ZM	SRX711303	stem
1035	ZM	SRX711297	stem
1036	ZM	SRX3187853	unknown
1037	ZM	SRX339814	mature female spikelets
1038	ZM	SRX710946	ear
1039	ZM	SRX710931	ear
1040	SL	SRX2578845	meristem
1041	ZM	SRX711204	stem
1042	ZM	SRX711273	stem
1044	ZM	SRX711309	stem
1045	ZM	SRX3187859	unknown
1046	SL	SRX1160115	ovary
1047	ZM	SRX745298	unknown
1048	OS	SRX1549400	unknown
1049	ZM	SRX2251458	leaf
1050	ZM	SRX1120747	leaf
1051	ST	SRX1478084	leaf
1052	ST	SRX1478110	leaf
1053	ZM	SRX711135	leaf
1054	ZM	SRX711142	leaf
1055	ZM	SRX711038	ear
1056	ZM	SRX339775	embryos
1057	OS	SRX1549398	unknown
1058	OS	SRX2582227	unknown
1059	ZM	SRX711148	leaf
1060	ZM	SRX711045	leaf
1061	ZM	SRX711032	ear
1062	ZM	SRX339791	ear
1063	ZM	SRX2423174	root
1064	ZM	SRX710897	ear
1065	ZM	SRX316708	kernel
1066	ZM	SRX710903	ear
1067	ZM	SRX710974	ear
1068	SL	SRX2245670	root
1069	ZM	SRX3187861	unknown
1070	ZM	SRX711331	stem
1072	ZM	SRX2251417	leaf
1073	ZM	SRX2593663	endosperm
1074	ZM	SRX151743	leaf
1075	OS	SRX3325366	leaf
1076	ZM	SRX2035819	kernel
1077	ZM	SRX2534909	leaf
1078	ZM	SRX151749	tassel primordia
1079	SL	SRX1160127	ovary
1080	SL	SRX2245694	root
1081	ZM	SRX710909	ear
1082	ZM	SRX710990	ear
1083	OS	SRX200749	root
1084	ZM	SRX3187885	unknown
1085	ZM	SRX711241	stem
1086	ZM	SRX1655619	endosperm
1088	SL	SRX2245677	root
1089	ZM	SRX339821	internode
1090	ZM	SRX710973	ear
1091	ZM	SRX710904	ear
1092	SL	SRX2245699	root
1093	ZM	SRX711341	stem
1094	ZM	SRX711336	stem
1095	ZM	SRX3187866	unknown
1096	ZM	SRX3187888	unknown
1097	ZM	SRX2593664	endosperm
1098	ZM	SRX151744	leaf
1099	ZM	SRX2593619	embryos
1100	ZM	SRX503027	leaf
1101	ZM	SRX710997	ear
1102	SL	SRX2245693	root
1103	ZM	SRX710979	ear
1104	SL	SRX1160120	ovary
1105	ZM	SRX711231	stem
1106	ZM	SRX711246	stem
1107	ZM	SRX3187882	unknown
1108	ZM	SRX1419019	embryos
1109	ST	SRX1478117	leaf
1110	ST	SRX1478083	leaf
1111	ZM	SRX2423179	root
1112	ZM	SRX711048	leaf
1113	ZM	SRX711145	leaf
1114	ZM	SRX711132	leaf
1115	SL	SRX3615331	root
1116	ZM	SRX339772	growth zone
1117	ZM	SRX711035	ear
1118	ZM	SRX711042	leaf
1119	ZM	SRX711138	leaf
1120	OS	SRX1549395	unknown
1121	ZM	SRX339796	root
1122	ZM	SRX339778	embryos
1124	ZM	SRX1676952	shoot
1126	ZM	SRX2527287	stem
1127	ZM	SRX745295	unknown
1128	ZM	SRX745301	unknown
1130	ZM	SRX313720	unknown
1131	ZM	SRX827241	leaf
1132	ZM	SRX2593656	embryos
1133	ST	SRX2737147	leaf
1134	ZM	SRX2251455	leaf
1135	ZM	SRX2251422	leaf
1136	ZM	SRX3187854	unknown
1137	ZM	SRX711290	stem
1138	ZM	SRX711304	stem
1139	ZM	SRX711209	stem
1140	ZM	SRX1655626	endosperm
1141	HV	SRX2422160	unknown
1142	ZM	SRX710936	ear
1143	SL	SRX1160118	ovule
1144	ZM	SRX710941	ear
1145	ZM	SRX339813	mature female spikelets
1146	ZM	SRX711274	stem
1147	ZM	SRX343584	leaf
1148	ZM	SRX711203	stem
1149	SL	SRX2578842	meristem
1150	ZM	SRX339819	internode
1151	SL	SRX2035826	anther
1152	ZM	SRX2251428	leaf
1153	OS	SRX480866	stem
1154	OS	SRX1549407	unknown
1155	ZM	SRX711199	stem
1156	ZM	SRX711094	leaf
1157	ZM	SRX711100	leaf
1158	ZM	SRX711177	leaf
1159	ZM	SRX1528707	ovary
1160	ST	SRX1478125	leaf
1161	ZM	SRX2425989	kernel
1162	ZM	SRX711070	leaf
1163	ZM	SRX711007	ear
1164	ZM	SRX711193	stem
1165	ZM	SRX3599907	unknown
1167	ZM	SRX316716	endosperm
1168	ZM	SRX3050534	kernel
1169	ZM	SRX710984	ear
1170	ZM	SRX1122412	seedling
1171	ZM	SRX711222	stem
1172	ZM	SRX3187891	unknown
1173	ZM	SRX711255	stem
1174	ST	SRX2239236	leaf
1175	ST	SRX2737166	leaf
1176	ZM	SRX151757	meristem
1177	HV	SRX1815081	unknown
1178	ZM	SRX710960	ear
1180	ZM	SRX793136	unknown
1181	OS	SRX200757	root
1182	ZM	SRX2574386	unknown
1183	ZM	SRX711228	stem
1184	ZM	SRX711325	stem
1185	ZM	SRX3187875	unknown
1186	ZM	SRX1676941	shoot
1188	SL	SRX3615328	root
1189	OS	SRX2582233	unknown
1190	ZM	SRX711026	ear
1191	ZM	SRX711051	leaf
1192	ZM	SRX339785	leaf
1193	ZM	SRX711156	leaf
1194	OS	SRX2582239	unknown
1195	ZM	SRX711121	leaf
1196	SL	SRX3615322	callus
1197	ZM	SRX539541	root
1198	ZM	SRX339761	pericarp and aleurone
1199	ZM	SRX539536	shoot
1200	SL	SRX2563610	fruit
1201	ST	SRX1478104	leaf
1202	ST	SRX1478090	leaf
1203	SL	SRX3385264	unknown
1204	OS	SRX1549414	unknown
1205	ZM	SRX2593638	embryos
1206	ZM	SRX711267	stem
1207	ZM	SRX711210	stem
1208	ZM	SRX343579	leaf
1209	ZM	SRX711289	stem
1210	ZM	SRX710958	ear
1211	ZM	SRX718188	ear
1212	ZM	SRX711283	stem
1213	ZM	SRX711317	stem
1214	OS	SRX1158854	aleurone layer
1215	ZM	SRX710925	ear
1216	ZM	SRX710952	ear
1217	ZM	SRX339800	root
1218	SL	SRX328384	unknown
1219	ZM	SRX745312	unknown
1220	ZM	SRX2251446	leaf
1221	OS	SRX219966	root
1222	ZM	SRX2251431	leaf
1223	ZM	SRX2593645	embryos
1225	ZM	SRX2593632	embryos
1226	ST	SRX2417175	leaf
1227	ZM	SRX339759	pericarp and aleurone
1228	HV	SRX2009416	unknown
1229	ZM	SRX711119	leaf
1230	ZM	SRX711063	leaf
1231	ZM	SRX711014	ear
1232	ZM	SRX711180	leaf
1	ZM	SRX2527296	silks
3	ZM	SRX1676943	shoot
25	SL	SRX2245682	root
46	ZM	SRX711016	ear
54	ZM	SRX711085	leaf
57	ZM	SRX711188	leaf
69	ZM	SRX339802	root
70	ZM	SRX711218	stem
88	ZM	SRX711130	leaf
108	ZM	SRX2251418	leaf
113	SL	SRX2245691	root
118	ZM	SRX711102	leaf
129	ZM	SRX2593654	embryos
143	ZM	SRX711306	stem
162	SL	SRX851882	meristem
199	ZM	SRX711249	stem
215	ZM	SRX711234	stem
217	ZM	SRX711339	stem
238	ZM	SRX275923	stem
269	ZM	SRX711116	leaf
284	ZM	SRX151752	ear
294	ZM	SRX1676944	leaf
323	HV	SRX1815080	unknown
326	ZM	SRX316717	endosperm
376	ZM	SRX711086	leaf
378	ZM	SRX711068	leaf
413	ZM	SRX711043	leaf
429	OS	SRX1549406	unknown
430	ZM	SRX2251429	leaf
443	ZM	SRX710937	ear
483	SL	SRX2578844	meristem
492	ZM	SRX710930	ear
534	SL	SRX2245671	root
537	ZM	SRX711018	ear
542	HV	SRX3056735	unknown
589	ZM	SRX1676947	leaf
590	ZM	SRX2527292	silks
594	ZM	SRX3187873	unknown
631	OS	SRX219968	root
644	ZM	SRX711067	leaf
669	ZM	SRX710980	ear
697	ZM	SRX710938	ear
1233	HV	SRX3056739	unknown
1234	HV	SRX3056733	unknown
1235	HV	SRX3056744	unknown
1237	SL	SRX481133	unknown
1238	ZM	SRX711087	leaf
1239	ZM	SRX711113	leaf
1240	ZM	SRX711164	leaf
1241	ZM	SRX711069	leaf
699	ZM	SRX3434712	leaf
744	ST	SRX3653315	leaf
751	ZM	SRX3187862	unknown
767	ZM	SRX711136	leaf
804	ZM	SRX711073	leaf
805	ZM	SRX711109	leaf
838	ST	SRX2737144	leaf
858	OS	SRX2582230	unknown
859	ZM	SRX711128	leaf
895	ZM	SRX2710004	kernel
912	ZM	SRX2593631	embryos
935	ST	SRX502837	leaf
965	ZM	SRX2593635	embryos
986	ST	SRX1478103	leaf
1018	ZM	SRX3599900	unknown
1043	ZM	SRX3434711	leaf
1071	ZM	SRX2251460	leaf
1087	ZM	SRX711236	stem
1123	ST	SRX1478089	leaf
1125	ZM	SRX2423173	root
1129	SL	SRX328379	unknown
1166	SL	SRX2245680	unknown
1179	ZM	SRX710917	ear
1187	ZM	SRX2527294	silks
1224	ST	SRX2737154	leaf
1236	ZM	SRX2425990	kernel
